,country,keyword,topic,subtopic,user,date,text,favorite_count,followers_count,url
3838,Unknow,environment,Agriculture,Fertilizer,RajeshK87558617,Sun Feb 14 16:41:45 +0000 2021,"RT @baskodigama: @rupikaur_ Madam, punjab Haryana farmers use too much chemicals as fertilizer. Even underground water is polluted. Even th…",0,3,no url
3839,Unknow,environment,Agriculture,Fertilizer,pandey909,Mon Feb 15 04:57:30 +0000 2021,"RT @baskodigama: @rupikaur_ Madam, punjab Haryana farmers use too much chemicals as fertilizer. Even underground water is polluted. Even th…",0,855,no url
3840,Unknow,climate,Agriculture,Fertilizer,gfitventures,Thu Feb 18 11:02:22 +0000 2021,"RT @GreatGameIndia: While promoting his new book, “How to Avoid a Climate Disaster”, #BillGates talked at length about his vision to achiev…",0,131,no url
3841,Unknow,climate,Agriculture,Fertilizer,rajivnayan7,Thu Feb 18 07:33:50 +0000 2021,"RT @GreatGameIndia: While promoting his new book, “How to Avoid a Climate Disaster”, #BillGates talked at length about his vision to achiev…",0,2211,no url
3842,Unknow,climate,Agriculture,Fertilizer,vijay09038126,Thu Feb 18 07:13:42 +0000 2021,"RT @GreatGameIndia: While promoting his new book, “How to Avoid a Climate Disaster”, #BillGates talked at length about his vision to achiev…",0,57,no url
3843,Unknow,climate,Agriculture,Fertilizer,AsymOptimality,Sun Feb 14 15:04:16 +0000 2021,"RT @somnath1978: Err, a peasant demand to preserve power/fertilizer subsidh + MSP on wheat/paddy monoculture = climate justice movement. Pe…",0,753,no url
3844,Unknow,environment,Other Fuel Combustion,Fuel,mandarino_monte,Thu Feb 18 23:44:28 +0000 2021,RT @Reilly2020: A group of Montana teenage activists are suing the State of Montana to defend their constitutional rights to a clean and he…,0,504,no url
3845,Unknow,environment,Other Fuel Combustion,Fuel,j34werner,Thu Feb 18 23:44:32 +0000 2021,RT @Reilly2020: A group of Montana teenage activists are suing the State of Montana to defend their constitutional rights to a clean and he…,0,284,no url
3846,Unknow,climate,Agriculture,Fertilizer,rohit_karmarkar,Sun Feb 14 13:55:28 +0000 2021,"RT @somnath1978: Err, a peasant demand to preserve power/fertilizer subsidh + MSP on wheat/paddy monoculture = climate justice movement. Pe…",0,91,no url
3847,Unknow,climate,Agriculture,Fertilizer,SouravMaulik,Sun Feb 14 13:58:37 +0000 2021,"RT @somnath1978: Err, a peasant demand to preserve power/fertilizer subsidh + MSP on wheat/paddy monoculture = climate justice movement. Pe…",0,718,no url
3848,Unknow,climate,Agriculture,Fertilizer,maithili181102,Sun Feb 14 14:29:27 +0000 2021,"RT @somnath1978: Err, a peasant demand to preserve power/fertilizer subsidh + MSP on wheat/paddy monoculture = climate justice movement. Pe…",0,348,no url
3849,Unknow,climate,Agriculture,Fertilizer,amitksinha,Sun Feb 14 14:40:11 +0000 2021,"RT @somnath1978: Err, a peasant demand to preserve power/fertilizer subsidh + MSP on wheat/paddy monoculture = climate justice movement. Pe…",0,235,no url
3850,Unknow,climate,Agriculture,Fertilizer,KreativeKreatu4,Sun Feb 14 15:34:24 +0000 2021,RT @Crypto_Mind1: @rohini_mohan 21 yr old is child? If you support climate change movement then how can you support those farmers who burn…,0,3,no url
3851,Unknow,climate,Agriculture,Fertilizer,JackFoo3,Thu Feb 18 06:59:46 +0000 2021,"RT @GreatGameIndia: While promoting his new book, “How to Avoid a Climate Disaster”, #BillGates talked at length about his vision to achiev…",0,193,no url
3852,Unknow,climate,Agriculture,Fertilizer,Boyhasn0name,Sun Feb 14 18:57:13 +0000 2021,RT @Crypto_Mind1: @rohini_mohan 21 yr old is child? If you support climate change movement then how can you support those farmers who burn…,0,148,no url
3853,Unknow,climate,Agriculture,Fertilizer,Md28043036,Sun Feb 14 19:33:59 +0000 2021,"RT @somnath1978: Err, a peasant demand to preserve power/fertilizer subsidh + MSP on wheat/paddy monoculture = climate justice movement. Pe…",0,154,no url
3854,India,climate,Agriculture,Fertilizer,seeking_shambho,Mon Feb 15 02:38:05 +0000 2021,"RT @somnath1978: Err, a peasant demand to preserve power/fertilizer subsidh + MSP on wheat/paddy monoculture = climate justice movement. Pe…",0,130,no url
3855,Unknow,climate,Agriculture,Fertilizer,Marmarescobar,Wed Feb 17 17:58:38 +0000 2021,"RT @AKWhitcraft: @GlobalEcoGuy This is a great piece. IMHO regen ag practices' value to climate is through avoided emissions, eg reduced fe…",0,378,no url
3856,India,climate,Agriculture,Fertilizer,kiranmartis9,Thu Feb 18 06:47:37 +0000 2021,"RT @GreatGameIndia: While promoting his new book, “How to Avoid a Climate Disaster”, #BillGates talked at length about his vision to achiev…",0,1752,no url
3857,Georgia,climate,Agriculture,Fertilizer,AfricasDaughter,Thu Feb 18 06:57:42 +0000 2021,"RT @GreatGameIndia: While promoting his new book, “How to Avoid a Climate Disaster”, #BillGates talked at length about his vision to achiev…",0,2264,no url
3858,Unknow,climate,Agriculture,Meat,medgrt,Mon Feb 15 03:29:45 +0000 2021,"RT @rohini_mohan: Who is #DishaRavi? A familiar face at lake cleanups, tree-planting drives in Bengaluru. Animal lover, vegan, idealist fig…",0,886,no url
3859,Unknow,climate,Agriculture,Meat,sowmiyashok,Mon Feb 15 03:39:07 +0000 2021,"RT @rohini_mohan: Who is #DishaRavi? A familiar face at lake cleanups, tree-planting drives in Bengaluru. Animal lover, vegan, idealist fig…",0,11459,no url
3860,Unknow,environment,Agriculture,Meat,Abhishekf1,Sat Feb 13 15:59:50 +0000 2021,@rockyandmayur @ayushdeep No bro. Please read. Its evident from logistics and supply chain. https://t.co/zPN4FtZZOt,0,62,no url
3861,Unknow,climate,Agriculture,Meat,DrJoeNyangon,Wed Feb 17 10:57:36 +0000 2021,RT @NatBullard: The meat of it: winterizing a wind turbine for -30F/-30C arctic conditions adds 5% to capex,0,51966,no url
3862,Unknow,climate,Agriculture,Meat,News18Buzz,Wed Feb 17 06:43:05 +0000 2021,RT @news18dotcom: #EXPLAINER: Bill Gates wants you to switch to synthetic meat to help fight climate change - but what is synthetic meat?…,0,5424,no url
3863,Unknow,climate,Agriculture,Meat,LillyLyle,Wed Feb 17 07:34:03 +0000 2021,RT @NatBullard: The meat of it: winterizing a wind turbine for -30F/-30C arctic conditions adds 5% to capex https://t.co/MvylWHEQcG,0,4233,no url
3864,Unknow,climate,Agriculture,Meat,sakhalinsk_matt,Wed Feb 17 07:42:17 +0000 2021,RT @NatBullard: The meat of it: winterizing a wind turbine for -30F/-30C arctic conditions adds 5% to capex,0,161,no url
3865,India,climate,Agriculture,Meat,firstpost,Wed Feb 17 08:20:17 +0000 2021,RT @tech2eets: Plant-eating dinosaurs probably migrated to the Northern Hemisphere millions of years after their meat-eating cousins – a de…,0,2092436,no url
3866,Unknow,climate,Agriculture,Meat,SpeakSarahSpeak,Wed Feb 17 08:31:33 +0000 2021,RT @NatBullard: The meat of it: winterizing a wind turbine for -30F/-30C arctic conditions adds 5% to capex,0,4713,no url
3867,Unknow,climate,Agriculture,Meat,Dmayoraru,Wed Feb 17 08:53:27 +0000 2021,RT @NatBullard: The meat of it: winterizing a wind turbine for -30F/-30C arctic conditions adds 5% to capex,0,152,no url
3868,Unknow,climate,Agriculture,Meat,matthewsimon,Wed Feb 17 09:01:04 +0000 2021,RT @NatBullard: The meat of it: winterizing a wind turbine for -30F/-30C arctic conditions adds 5% to capex,0,250,no url
3869,Unknow,climate,Agriculture,Meat,sdpwriter,Wed Feb 17 09:50:15 +0000 2021,RT @NatBullard: The meat of it: winterizing a wind turbine for -30F/-30C arctic conditions adds 5% to capex,0,24,no url
3870,Unknow,climate,Agriculture,Meat,eggers_michael,Wed Feb 17 09:50:51 +0000 2021,RT @NatBullard: The meat of it: winterizing a wind turbine for -30F/-30C arctic conditions adds 5% to capex,0,406,no url
3871,India,climate,Agriculture,Meat,DeepakPatrewal,Wed Feb 17 10:24:49 +0000 2021,RT @republic: What is synthetic meat that Bill Gates is vouching for? Will it help fight climate change? https://t.co/NYVh4qzzrx,0,231,no url
3872,India,climate,Agriculture,Meat,nicknameabhi111,Wed Feb 17 10:25:16 +0000 2021,RT @republic: What is synthetic meat that Bill Gates is vouching for? Will it help fight climate change? https://t.co/NYVh4qzzrx,0,348,no url
3873,Unknow,climate,Agriculture,Meat,TripRR,Wed Feb 17 10:28:15 +0000 2021,RT @republic: What is synthetic meat that Bill Gates is vouching for? Will it help fight climate change? https://t.co/NYVh4qzzrx,0,778,no url
3874,Unknow,climate,Agriculture,Meat,LazarVP,Wed Feb 17 10:32:03 +0000 2021,RT @NatBullard: The meat of it: winterizing a wind turbine for -30F/-30C arctic conditions adds 5% to capex,0,1254,no url
3875,India,climate,Agriculture,Meat,Harsh4yadav_BJP,Wed Feb 17 10:34:40 +0000 2021,RT @republic: What is synthetic meat that Bill Gates is vouching for? Will it help fight climate change? https://t.co/NYVh4qzzrx,0,1720,no url
3876,Unknow,climate,Agriculture,Meat,Emma__Champion,Wed Feb 17 10:36:03 +0000 2021,RT @NatBullard: The meat of it: winterizing a wind turbine for -30F/-30C arctic conditions adds 5% to capex,0,604,no url
3877,India,climate,Agriculture,Meat,CNNnews18,Wed Feb 17 06:43:02 +0000 2021,RT @news18dotcom: #EXPLAINER: Bill Gates wants you to switch to synthetic meat to help fight climate change - but what is synthetic meat?…,0,4565875,no url
3878,Unknow,climate,Agriculture,Meat,KHanschmidt,Wed Feb 17 06:40:01 +0000 2021,RT @NatBullard: The meat of it: winterizing a wind turbine for -30F/-30C arctic conditions adds 5% to capex,0,167,no url
3879,Unknow,climate,Agriculture,Meat,GerritRentier,Wed Feb 17 06:13:12 +0000 2021,RT @NatBullard: The meat of it: winterizing a wind turbine for -30F/-30C arctic conditions adds 5% to capex https://t.co/MvylWHEQcG,0,1126,no url
3880,Unknow,climate,Agriculture,Meat,jakenergized,Wed Feb 17 04:30:32 +0000 2021,RT @NatBullard: The meat of it: winterizing a wind turbine for -30F/-30C arctic conditions adds 5% to capex https://t.co/MvylWHEQcG,0,368,no url
3881,Unknow,climate,Agriculture,Meat,Coredumpster,Wed Feb 17 03:55:50 +0000 2021,RT @NatBullard: The meat of it: winterizing a wind turbine for -30F/-30C arctic conditions adds 5% to capex,0,103,no url
3882,Unknow,climate,Agriculture,Meat,sashamace,Wed Feb 17 03:58:30 +0000 2021,RT @NatBullard: The meat of it: winterizing a wind turbine for -30F/-30C arctic conditions adds 5% to capex,0,688,no url
3883,Unknow,climate,Agriculture,Meat,Anton_P_Nym,Wed Feb 17 03:59:57 +0000 2021,RT @NatBullard: The meat of it: winterizing a wind turbine for -30F/-30C arctic conditions adds 5% to capex https://t.co/MvylWHEQcG,0,564,no url
3884,Unknow,climate,Agriculture,Meat,neil21,Wed Feb 17 04:06:04 +0000 2021,RT @NatBullard: The meat of it: winterizing a wind turbine for -30F/-30C arctic conditions adds 5% to capex https://t.co/MvylWHEQcG,0,1692,no url
3885,Unknow,climate,Agriculture,Meat,Alexei_Simakov,Wed Feb 17 04:08:33 +0000 2021,RT @NatBullard: The meat of it: winterizing a wind turbine for -30F/-30C arctic conditions adds 5% to capex,0,1121,no url
3886,Unknow,climate,Agriculture,Meat,bertrampeterson,Wed Feb 17 04:12:39 +0000 2021,RT @NatBullard: The meat of it: winterizing a wind turbine for -30F/-30C arctic conditions adds 5% to capex,0,299,no url
3887,Unknow,climate,Agriculture,Meat,dohbee,Wed Feb 17 04:34:14 +0000 2021,RT @NatBullard: The meat of it: winterizing a wind turbine for -30F/-30C arctic conditions adds 5% to capex,0,308,no url
3888,Unknow,climate,Agriculture,Meat,ScoughtFree,Wed Feb 17 05:49:34 +0000 2021,RT @NatBullard: The meat of it: winterizing a wind turbine for -30F/-30C arctic conditions adds 5% to capex https://t.co/MvylWHEQcG,0,121,no url
3889,Unknow,climate,Agriculture,Meat,LaurenWern,Wed Feb 17 04:39:02 +0000 2021,RT @NatBullard: The meat of it: winterizing a wind turbine for -30F/-30C arctic conditions adds 5% to capex https://t.co/MvylWHEQcG,0,15918,no url
3890,Unknow,climate,Agriculture,Meat,modoiocor,Wed Feb 17 04:54:02 +0000 2021,RT @NatBullard: The meat of it: winterizing a wind turbine for -30F/-30C arctic conditions adds 5% to capex https://t.co/MvylWHEQcG,0,36,no url
3891,Unknow,climate,Agriculture,Meat,waynemcl,Wed Feb 17 04:59:33 +0000 2021,RT @NatBullard: The meat of it: winterizing a wind turbine for -30F/-30C arctic conditions adds 5% to capex https://t.co/MvylWHEQcG,0,76,no url
3892,Unknow,climate,Agriculture,Meat,robbie_lock,Wed Feb 17 05:11:16 +0000 2021,RT @NatBullard: The meat of it: winterizing a wind turbine for -30F/-30C arctic conditions adds 5% to capex,0,532,no url
3893,Unknow,climate,Agriculture,Meat,FUNNAGAN,Wed Feb 17 05:13:09 +0000 2021,RT @NatBullard: The meat of it: winterizing a wind turbine for -30F/-30C arctic conditions adds 5% to capex https://t.co/MvylWHEQcG,0,2338,no url
3894,Unknow,climate,Agriculture,Meat,KaiErspamer,Wed Feb 17 05:34:08 +0000 2021,RT @NatBullard: The meat of it: winterizing a wind turbine for -30F/-30C arctic conditions adds 5% to capex,0,262,no url
3895,Unknow,climate,Agriculture,Meat,AmitKus98526484,Wed Feb 17 10:46:56 +0000 2021,RT @republic: What is synthetic meat that Bill Gates is vouching for? Will it help fight climate change? https://t.co/NYVh4qzzrx,0,117,no url
3896,Unknow,climate,Agriculture,Meat,jkelly3rd,Wed Feb 17 11:15:57 +0000 2021,RT @NatBullard: The meat of it: winterizing a wind turbine for -30F/-30C arctic conditions adds 5% to capex,0,12030,no url
3897,Unknow,climate,Agriculture,Meat,jmwolfinbarger,Wed Feb 17 03:13:23 +0000 2021,RT @NatBullard: The meat of it: winterizing a wind turbine for -30F/-30C arctic conditions adds 5% to capex https://t.co/MvylWHEQcG,0,429,no url
3898,India,climate,Agriculture,Meat,mohitsmartlove,Wed Feb 17 11:26:17 +0000 2021,RT @republic: What is synthetic meat that Bill Gates is vouching for? Will it help fight climate change? https://t.co/NYVh4qzzrx,0,1143,no url
3899,Unknow,climate,Agriculture,Meat,mclachlan_sandy,Thu Feb 18 01:42:27 +0000 2021,RT @Jacktrevella96: Bureaucrat reading Climate Commission's Report while eating meat. #nzpol,0,34,no url
3900,Unknow,climate,Agriculture,Meat,dr_sorenson,Thu Feb 18 04:24:34 +0000 2021,Diet culture drives me batty. I want to prescribe diet culture DBT to tolerate the distress it experiences when ide… https://t.co/Xd54MvYEbI,0,14,https://t.co/Xd54MvYEbI
3901,India,climate,Agriculture,Meat,kiranmartis9,Thu Feb 18 06:47:37 +0000 2021,"RT @GreatGameIndia: While promoting his new book, “How to Avoid a Climate Disaster”, #BillGates talked at length about his vision to achiev…",0,1752,no url
3902,Georgia,climate,Agriculture,Meat,AfricasDaughter,Thu Feb 18 06:57:42 +0000 2021,"RT @GreatGameIndia: While promoting his new book, “How to Avoid a Climate Disaster”, #BillGates talked at length about his vision to achiev…",0,2264,no url
3903,Unknow,climate,Agriculture,Meat,JackFoo3,Thu Feb 18 06:59:46 +0000 2021,"RT @GreatGameIndia: While promoting his new book, “How to Avoid a Climate Disaster”, #BillGates talked at length about his vision to achiev…",0,193,no url
3904,Unknow,climate,Agriculture,Meat,vijay09038126,Thu Feb 18 07:13:42 +0000 2021,"RT @GreatGameIndia: While promoting his new book, “How to Avoid a Climate Disaster”, #BillGates talked at length about his vision to achiev…",0,57,no url
3905,Unknow,climate,Agriculture,Meat,rajivnayan7,Thu Feb 18 07:33:50 +0000 2021,"RT @GreatGameIndia: While promoting his new book, “How to Avoid a Climate Disaster”, #BillGates talked at length about his vision to achiev…",0,2211,no url
3906,India,climate,Agriculture,Meat,svmke1,Thu Feb 18 08:08:21 +0000 2021,"RT @svmke1: @GreatGameIndia It should be about lowering the meat consumption, not fake meat. That Lowering of the meat consumption should n…",0,441,no url
3907,India,climate,Agriculture,Meat,Tamzi2508,Thu Feb 18 09:12:28 +0000 2021,"Bill Gates Wants You to Avoid Eating Beef and Switch to Synthetic Meat to Fight Climate Change
Bill Gates, the bill… https://t.co/5Tg19RNBLM",0,883,https://t.co/5Tg19RNBLM
3908,Unknow,climate,Agriculture,Meat,yamunajiye,Thu Feb 18 10:07:47 +0000 2021,"RT @rishpardikar: Geoengineering &amp; synthetic meat as solutions to climate change 🙄

@NewIndianXpress is clearly in need of good science rep…",0,4810,no url
3909,Unknow,climate,Agriculture,Meat,gfitventures,Thu Feb 18 11:02:22 +0000 2021,"RT @GreatGameIndia: While promoting his new book, “How to Avoid a Climate Disaster”, #BillGates talked at length about his vision to achiev…",0,131,no url
3910,India,climate,Agriculture,Meat,RiseOfDharma,Thu Feb 18 11:35:13 +0000 2021,Bill Gates Wants You to Avoid Eating Beef and Switch to Synthetic Meat to Fight Climate Change https://t.co/uAHAAUGnD5,0,3014,no url
3911,India,climate,Agriculture,Meat,sharwan68,Thu Feb 18 13:59:40 +0000 2021,"RT @GreatGameIndia: While promoting his new book, “How to Avoid a Climate Disaster”, #BillGates talked at length about his vision to achiev…",0,356,no url
3912,Unknow,climate,Agriculture,Meat,lulabelldesigns,Thu Feb 18 15:23:28 +0000 2021,"RT @rishpardikar: Geoengineering &amp; synthetic meat as solutions to climate change 🙄

@NewIndianXpress is clearly in need of good science rep…",0,2760,no url
3913,Unknow,climate,Agriculture,Meat,pilgrimofpeace,Thu Feb 18 15:29:22 +0000 2021,"RT @rishpardikar: Geoengineering &amp; synthetic meat as solutions to climate change 🙄

@NewIndianXpress is clearly in need of good science rep…",0,171,no url
3914,India,climate,Agriculture,Meat,FutureFoodGuy,Thu Feb 18 00:19:28 +0000 2021,"RT @varund7: Loved this @60Minutes @andersoncooper on climate change, w @BillGates showcasing @naturesfynd meat and yogurt made from microb…",0,323,no url
